id,num_cars,service_status,agency_id,route_id,trip_id,TripStart,TripEnd,gtfs_trip_id,direction,stop_pattern_id,call_name,current_stop_id,next_stop,arrival_status,heading,speed,segment_id,off_route,timestamp,load,apc_status,current_lat,current_long
8023071,,in_service,100,8006606,12627996,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,,False,223490,2208,,8273698,Early,26,6.084,,True,13-11-2023 18 12 37,,up,41.883736,-87.62257
8023067,,in_service,100,8006606,12627996,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,,False,223490,2206,,8273696,Early,323,73.98,8214772,False,13-11-2023 18 12 37,,up,41.8134,-87.59129
8023063,,in_service,100,8006606,12627956,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,,False,223490,2204,,8197226,N/A,162,77.58,8214772,False,13-11-2023 18 12 37,,up,41.839153,-87.6089
8023069,,in_service,100,8006606,12627996,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,,False,223490,2207,,8273700,Late,80,30.168,,True,13-11-2023 18 12 37,,up,41.89079,-87.619415
