id,num_cars,service_status,agency_id,route_id,trip_id,TripStart,TripEnd,gtfs_trip_id,direction,stop_pattern_id,call_name,current_stop_id,next_stop,arrival_status,heading,speed,segment_id,off_route,timestamp,load,apc_status,current_lat,current_long
8023069,,in_service,100,8006606,12627996,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,,False,223490,2207,,8273946,Early,288,10.368,8214772,False,13-11-2023 18 17 16,,up,41.89164,-87.63064
8023071,,in_service,100,8006606,12627996,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,,False,223490,2208,8273698,8273700,Late,6,0.18,8214772,False,13-11-2023 18 17 16,,up,41.889584,-87.62132
8023067,,in_service,100,8006606,12627996,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,,False,223490,2206,,8273696,Early,352,16.092,8214772,False,13-11-2023 18 17 16,,up,41.864605,-87.61903
8023063,,in_service,100,8006606,12627956,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,,False,223490,2204,,8197226,N/A,147,70.488,8214772,False,13-11-2023 18 17 16,,up,41.82933,-87.604645
